model,task_family,capability,cot_state,n,mean_delta,abs_mean_delta,ci_low_2.5,ci_high_97.5
Qwen3.5-2B,Hybrid,CB,with_cot,25,-1.2410744832375398,1.7070581057587018,-2.247303852781731,-0.3614963796496549
Qwen3.5-2B,Hybrid,CB-control,with_cot,25,-0.7616538237830003,1.048240376085043,-1.2132265275263538,-0.3255111541516459
Qwen3.5-35B-A3B-Base,KB,KP,no_cot,25,0.11542887153568435,0.4591409250817454,-0.12046502556907197,0.3544564060214444
Qwen3.5-35B-A3B-Base,KB,KD,no_cot,25,-0.2886991254905109,0.45163584995850814,-0.45889445044566474,-0.10672573024055883
Qwen3.5-35B-A3B-Base,KB,KB,no_cot,25,0.3671001296698558,0.5825295761361229,0.09748288592061373,0.6367472922477155
Qwen3.5-35B-A3B-Base,KB,KP,with_cot,25,-0.6618543822363152,0.785895975311114,-0.9697209224409017,-0.35216686193614033
Qwen3.5-35B-A3B-Base,KB,KD,with_cot,25,-1.1655194953812373,1.188384580983044,-1.5650157558816662,-0.8103132866042607
Qwen3.5-35B-A3B-Base,KB,KB,with_cot,25,0.1204428442253373,0.4121341816563983,-0.11818551811913625,0.37611146003880436
Qwen3.5-35B-A3B-Base,RB,RP,no_cot,25,-1.5855053683400289,1.5855053683400289,-2.0045670859724853,-1.2205872353587384
Qwen3.5-35B-A3B-Base,RB,RB,no_cot,25,-0.6323243218775663,0.6452510021245552,-0.9756167883855249,-0.36327240270987127
Qwen3.5-35B-A3B-Base,RB,RD,no_cot,25,-0.03893860359565311,0.4663356784161269,-0.26507500071289747,0.20297550085511806
Qwen3.5-35B-A3B-Base,RB,RP,with_cot,25,0.32728604204054657,0.46816628505353863,0.13539525625787652,0.5379983715438392
Qwen3.5-35B-A3B-Base,RB,RB,with_cot,25,-0.43308718235886073,0.6013522405584254,-0.7370429836645797,-0.1423088331272207
Qwen3.5-35B-A3B-Base,RB,RD,with_cot,25,0.07415751628355965,0.5744283946625711,-0.21338236198014404,0.3673844884192636
Qwen3.5-35B-A3B-Base,Hybrid,CP,no_cot,25,0.06206654368340972,0.5422935090561708,-0.2233245076335811,0.3655343254072746
Qwen3.5-35B-A3B-Base,Hybrid,CB,no_cot,25,-0.30453656291185566,0.8849998753198112,-0.7136404430430769,0.10432261647314231
Qwen3.5-35B-A3B-Base,Hybrid,CB-control,no_cot,25,-0.8411362017805999,0.9855826183523362,-1.3168243621256823,-0.4189054823530218
Qwen3.5-35B-A3B-Base,Hybrid,CP,with_cot,25,0.24344543600237614,0.46484815277873226,0.030734678515644397,0.457273970618844
Qwen3.5-35B-A3B-Base,Hybrid,CB,with_cot,25,-0.907069509603704,1.0078807714364182,-1.3323276458870776,-0.5089858575459416
Qwen3.5-35B-A3B-Base,Hybrid,CB-control,with_cot,25,-1.4439560663787028,1.5095420658675334,-1.9599853526321551,-0.9665618498455734
Qwen3.5-35B-A3B,KB,KP,no_cot,25,-0.05397157976047934,0.721086031378391,-0.41816162246124794,0.30601526498223797
Qwen3.5-35B-A3B,KB,KD,no_cot,25,0.06881253373925851,0.5590667137459414,-0.2059985359548582,0.36543504785488634
Qwen3.5-35B-A3B,KB,KB,no_cot,25,0.0955818188191292,0.5024733521558754,-0.15241212351154346,0.3454635085437786
Qwen3.5-35B-A3B,KB,KP,with_cot,25,-0.6724347374644282,0.7507230668254045,-1.0273212241983694,-0.3540969120635753
Qwen3.5-35B-A3B,KB,KD,with_cot,25,-0.4154578531456811,0.5842909061268271,-0.7006886438732555,-0.15869534383966538
Qwen3.5-35B-A3B,KB,KB,with_cot,25,0.08163377571334358,0.3780412911948571,-0.10838021226307881,0.2841647210325929
Qwen3.5-35B-A3B,RB,RP,no_cot,25,-0.5766363589614186,0.7766294686644827,-0.9594699478624221,-0.22593123029821566
Qwen3.5-35B-A3B,RB,RB,no_cot,25,-0.43868101377328417,0.6344606918001193,-0.7399250061127103,-0.16237039146044052
Qwen3.5-35B-A3B,RB,RD,no_cot,25,-0.36282074493466915,0.6358900201549044,-0.6516019068964025,-0.07880200413133877
Qwen3.5-35B-A3B,RB,RP,with_cot,25,-0.4076557825856089,0.5031873678034615,-0.5557653391525771,-0.24844050492932812
Qwen3.5-35B-A3B,RB,RB,with_cot,25,-0.38573243039660154,0.4986421423933159,-0.6659944670259332,-0.14161502620872746
Qwen3.5-35B-A3B,RB,RD,with_cot,25,-0.3484252705438328,0.44985361418243314,-0.5491847402241326,-0.1649331563278767
Qwen3.5-35B-A3B,Hybrid,CP,no_cot,25,0.7664700178653001,0.8543281237383684,0.4214098638972888,1.150446450103012
Qwen3.5-35B-A3B,Hybrid,CB,no_cot,25,0.7039559474301835,1.003600290687134,0.30270164573832115,1.0831885310026816
Qwen3.5-35B-A3B,Hybrid,CB-control,no_cot,25,0.6973483314725261,1.3751968738821647,-0.020388332855887717,1.5014794040899724
Qwen3.5-35B-A3B,Hybrid,CP,with_cot,25,-0.21835219033186637,0.5572926490244767,-0.46729402132021886,0.042911456905770924
Qwen3.5-35B-A3B,Hybrid,CB,with_cot,25,-0.004526347005118936,1.0239661774995426,-0.4936458763217864,0.48597944454047814
Qwen3.5-35B-A3B,Hybrid,CB-control,with_cot,25,0.1808068298188349,0.9845075015214583,-0.24935537725683923,0.6345707644278493
Qwen3.5-4B-Base,KB,KP,no_cot,25,0.02353426485876364,0.5055668891462944,-0.20899778298435334,0.24802468187552615
Qwen3.5-4B-Base,KB,KD,no_cot,25,-0.04375148883349107,0.5482088870529194,-0.31879851109602797,0.23539720166846545
Qwen3.5-4B-Base,KB,KB,no_cot,25,-0.07229354874461429,0.2693878589268075,-0.2038021612946267,0.05869520890112861
Qwen3.5-4B-Base,KB,KP,with_cot,25,-0.47084838337538726,0.4941839598256416,-0.6983516668214184,-0.2839922397845578
Qwen3.5-4B-Base,KB,KD,with_cot,25,-0.28680994286031236,0.3631935203714133,-0.4365819568913536,-0.1445134210370065
Qwen3.5-4B-Base,KB,KB,with_cot,25,0.13458089896655012,0.25588748043163684,-0.002813787725429813,0.29159482381828117
Qwen3.5-4B-Base,RB,RP,no_cot,25,-0.5592146815071325,0.5831925524482946,-0.7049138389532345,-0.4158868900360982
Qwen3.5-4B-Base,RB,RB,no_cot,25,-0.2454688866063952,0.3649499243125318,-0.4195985435334344,-0.08203904981476565
Qwen3.5-4B-Base,RB,RD,no_cot,25,-0.22459478918285597,0.41493359787833123,-0.4032658446465308,-0.03751380812509791
Qwen3.5-4B-Base,RB,RP,with_cot,25,-0.0029059787444947814,0.29205919502702143,-0.1613425695699019,0.1517446581507545
Qwen3.5-4B-Base,RB,RB,with_cot,25,-0.1557633694234703,0.3798125801705534,-0.385081334346484,0.05327157319545559
Qwen3.5-4B-Base,RB,RD,with_cot,25,0.40034439916589437,0.6890487673985106,0.13987392728259074,0.670625534395909
Qwen3.5-4B-Base,Hybrid,CP,no_cot,25,0.3752795888104787,0.7472244477203737,0.04402256941953679,0.7013954662823116
Qwen3.5-4B-Base,Hybrid,CB,no_cot,25,-0.22064427938063944,0.6533034731348356,-0.554368895116821,0.1220491880219428
Qwen3.5-4B-Base,Hybrid,CB-control,no_cot,25,-0.6654527450725436,0.9343545962745945,-1.0921339954991514,-0.26082679185690394
Qwen3.5-4B-Base,Hybrid,CD,no_cot,25,-0.3267120523949464,0.7595951314469178,-0.6422201669074595,0.012821993357315568
Qwen3.5-4B-Base,Hybrid,CP,with_cot,25,0.375414497628808,0.4872675596922636,0.16926866284944128,0.608530646527186
Qwen3.5-4B-Base,Hybrid,CB,with_cot,25,-0.906886159921686,1.1526801565239828,-1.433399481777723,-0.41244892892427754
Qwen3.5-4B-Base,Hybrid,CB-control,with_cot,25,-0.8163327868034443,0.9034067373226086,-1.2006749581632514,-0.4864038240040343
Qwen3.5-4B-Base,Hybrid,CD,with_cot,25,-0.6792515797317029,0.7604686636626721,-0.9850532944488029,-0.39527792113001164
Qwen3.5-4B,KB,KP,no_cot,25,-0.5212451078288973,0.8276790418022096,-0.9364455039431703,-0.13709384772745656
Qwen3.5-4B,KB,KD,no_cot,25,-0.04975334663303025,0.7349347386994826,-0.4795012878216691,0.38732934745874126
Qwen3.5-4B,KB,KB,no_cot,25,-0.20871826767482682,0.495980539493842,-0.44312570642414123,0.016833059363616846
Qwen3.5-4B,KB,KP,with_cot,25,-0.299511016377331,0.5289826465611445,-0.5718232728724987,-0.04662738265764851
Qwen3.5-4B,KB,KD,with_cot,25,0.45455804019738716,0.5469804909161675,0.1721657404029309,0.7880147552637825
Qwen3.5-4B,KB,KB,with_cot,25,-0.06559029444194271,0.2688725321179982,-0.22912630581378263,0.11902244177244627
Qwen3.5-4B,RB,RP,no_cot,25,-1.0561387748076094,1.220477705106494,-1.4465051320275915,-0.6663673294776209
Qwen3.5-4B,RB,RB,no_cot,25,0.01513983961593894,0.33785533208000873,-0.18145483693010406,0.2331511627041535
Qwen3.5-4B,RB,RD,no_cot,25,-0.7333979717602154,0.8968265310634991,-1.0971914667291123,-0.39158447281551734
Qwen3.5-4B,RB,RP,with_cot,25,-1.6192356584611391,1.619766778761432,-2.1273659337492927,-1.1460207354426832
Qwen3.5-4B,RB,RB,with_cot,25,0.11799878211425881,0.3445162023266866,-0.05666197971893209,0.29662879880167353
Qwen3.5-4B,RB,RD,with_cot,25,-0.017783145403400768,0.4671379271105286,-0.2590395676849099,0.2513307134657653
Qwen3.5-4B,Hybrid,CP,no_cot,25,-0.19373596738899745,0.5680115565421682,-0.45367729145397123,0.06419363486170757
Qwen3.5-4B,Hybrid,CB,no_cot,25,0.021716348651796585,0.6956191499792039,-0.28484860226139425,0.3477107432477176
Qwen3.5-4B,Hybrid,CB-control,no_cot,25,-0.005165890111277491,0.7595587748078009,-0.4222198924708801,0.369967871009993
Qwen3.5-4B,Hybrid,CD,no_cot,25,-0.7754189035805564,0.8757805964859824,-1.1086624884672152,-0.4655214461161756
Qwen3.5-4B,Hybrid,CP,with_cot,25,-0.14875330206876003,0.6723131068957349,-0.5009356521378894,0.1889724037398892
Qwen3.5-4B,Hybrid,CB,with_cot,25,0.40681433869649963,0.6933884034479658,0.09679981881280739,0.7355206822499633
Qwen3.5-4B,Hybrid,CB-control,with_cot,25,0.6927421418627102,0.9871068812211354,0.24930487333722412,1.0953162030925352
Qwen3.5-4B,Hybrid,CD,with_cot,25,-0.3195354245454073,0.6605385213941335,-0.6966863310679793,0.012792933393269779
Qwen3.5-9B-Base,KB,KP,no_cot,25,-0.22029084181272665,0.5312026064748324,-0.4840756009474988,0.03745701848643156
Qwen3.5-9B-Base,KB,KD,no_cot,25,-0.4719288023499581,0.5177331772096264,-0.6939256760886727,-0.2685552141784089
Qwen3.5-9B-Base,KB,KB,no_cot,25,0.0935698565728089,0.3036523839189419,-0.0433980197056219,0.22249036354855375
Qwen3.5-9B-Base,KB,KP,with_cot,25,-0.37492713960956947,0.4872780568407397,-0.5642103381190148,-0.18207161540559932
Qwen3.5-9B-Base,KB,KD,with_cot,25,-0.5922756381244669,0.6363014400876398,-0.7913162427785442,-0.39474744919375826
Qwen3.5-9B-Base,KB,KB,with_cot,25,-6.377656617720718e-05,0.20120366289238084,-0.09830653313736684,0.10391668668928529
Qwen3.5-9B-Base,RB,RP,no_cot,25,-0.4864275327794409,0.5757951302822524,-0.6562500926106488,-0.3108054876585763
Qwen3.5-9B-Base,RB,RB,no_cot,25,-0.2447440088642317,0.3769691456969649,-0.4099158536188714,-0.07993407973957554
Qwen3.5-9B-Base,RB,RD,no_cot,25,0.27413616971068433,0.6244329165175024,-0.011487433490154937,0.5667149925644375
Qwen3.5-9B-Base,RB,RP,with_cot,25,0.24191685483369618,0.3858736646723091,0.060363523571585705,0.44125975010096685
Qwen3.5-9B-Base,RB,RB,with_cot,25,-0.21984645723232205,0.33716637470271615,-0.45800175706925805,-0.038891279833424636
Qwen3.5-9B-Base,RB,RD,with_cot,25,-0.1638646514381149,0.3825641265675603,-0.32174845892492504,-0.004072549501378699
Qwen3.5-9B-Base,Hybrid,CP,no_cot,25,0.13749858899709458,0.4799231564109213,-0.09733388556916805,0.37770638651887406
Qwen3.5-9B-Base,Hybrid,CB,no_cot,25,0.02673046368733047,0.610065755661577,-0.27103723522536455,0.33125855530590415
Qwen3.5-9B-Base,Hybrid,CB-control,no_cot,25,-0.6601257437790434,0.9310062018608053,-1.0586375283206504,-0.2677967716415724
Qwen3.5-9B-Base,Hybrid,CD,no_cot,25,-0.44890609069416926,0.771259324985246,-0.7769921961904815,-0.13275092640426014
Qwen3.5-9B-Base,Hybrid,CP,with_cot,25,0.4487155717952798,0.602910198920096,0.22844419722305614,0.6615459540400964
Qwen3.5-9B-Base,Hybrid,CB,with_cot,25,-0.897607420819501,0.8991821343327561,-1.1918378530843183,-0.6200060670465852
Qwen3.5-9B-Base,Hybrid,CB-control,with_cot,25,-1.0639521507316578,1.0662071327262868,-1.3964754876050476,-0.7582771957753072
Qwen3.5-9B-Base,Hybrid,CD,with_cot,25,-0.6254487099510928,0.8347186400753757,-0.9515101813697255,-0.30281020762662725
Qwen3.5-9B,KB,KP,no_cot,25,0.20865339396429633,0.7528474789140877,-0.20217146816042042,0.6668277964218652
Qwen3.5-9B,KB,KD,no_cot,25,-0.2859886061772302,0.9291202602883583,-0.7778272719816343,0.19405933829762714
Qwen3.5-9B,KB,KB,no_cot,25,-0.08890964809685967,0.4208343811345098,-0.29356741067549086,0.12022476566409901
Qwen3.5-9B,KB,KP,with_cot,25,0.221363381773106,0.5445104631123722,-0.09936021147841045,0.528744506229023
Qwen3.5-9B,KB,KD,with_cot,25,-0.21708062845077136,0.5725490921953404,-0.5310854904188211,0.07481795202835242
Qwen3.5-9B,KB,KB,with_cot,25,0.17795713275784233,0.3343131459863382,0.017502376457577292,0.351186052829981
Qwen3.5-9B,RB,RP,no_cot,25,-0.48215693391327347,0.969665389842398,-0.9695198877388168,-0.02732339357105751
Qwen3.5-9B,RB,RB,no_cot,25,-0.13435078718788213,0.6960170715634844,-0.4703687853429222,0.1960548511706514
Qwen3.5-9B,RB,RD,no_cot,25,-0.627546107766795,1.0425934249388853,-1.0827042532741713,-0.17973898212448702
Qwen3.5-9B,RB,RP,with_cot,25,0.561469166710352,0.8334354756617298,0.21479115087538964,0.9245549235352468
Qwen3.5-9B,RB,RB,with_cot,25,0.414406330237786,0.6470107567558686,0.01193370171884694,0.9133536233811947
Qwen3.5-9B,RB,RD,with_cot,25,0.7048931279361602,0.7889198993226247,0.4155291887477617,1.0046100699375382
Qwen3.5-9B,Hybrid,CP,no_cot,25,-0.18328241277889654,0.7682624668295804,-0.5666029740404337,0.27373889225393844
Qwen3.5-9B,Hybrid,CB,no_cot,25,0.2724554812684655,1.3582052032376328,-0.4358483779430388,0.9981162715070572
Qwen3.5-9B,Hybrid,CB-control,no_cot,25,0.25110765733383594,1.2110341424439102,-0.4451709693175895,1.0501879361308954
Qwen3.5-9B,Hybrid,CD,no_cot,25,-1.2684359016269446,1.46080751799047,-1.6991347985379397,-0.8092095384914433
Qwen3.5-9B,Hybrid,CP,with_cot,25,-0.06015855837364995,0.509014516984423,-0.3384498283345253,0.21620712943375106
Qwen3.5-9B,Hybrid,CB,with_cot,25,0.1767395423253377,0.8288110285600027,-0.23168104108472665,0.5830625685006376
Qwen3.5-9B,Hybrid,CB-control,with_cot,25,0.31440574271976945,0.8610551314204932,-0.14977413385299346,0.8237829975052423
Qwen3.5-9B,Hybrid,CD,with_cot,25,-0.9132836753825347,1.0438242332835992,-1.2342942580133676,-0.5790097991841535
