layer,accuracy_mean,accuracy_std,macro_f1_mean,macro_f1_std,n_samples_mean,n_samples_std,auroc_mean,auroc_std,confusion_matrix,n_seeds
0,0.9166666666666666,0.0,0.916083916083916,0.0,12.0,0.0,0.8857142857142858,0.0,"[[6, 1], [0, 5]]",5
1,0.9166666666666666,0.0,0.916083916083916,0.0,12.0,0.0,0.9142857142857144,0.0,"[[6, 1], [0, 5]]",5
2,0.8333333333333334,0.0,0.8285714285714285,0.0,12.0,0.0,0.9428571428571428,1.1102230246251565e-16,"[[6, 1], [1, 4]]",5
3,0.9166666666666666,0.0,0.916083916083916,0.0,12.0,0.0,0.9428571428571428,1.1102230246251565e-16,"[[6, 1], [0, 5]]",5
4,0.9166666666666666,0.0,0.916083916083916,0.0,12.0,0.0,0.9714285714285715,0.0,"[[6, 1], [0, 5]]",5
5,0.9166666666666666,0.0,0.916083916083916,0.0,12.0,0.0,1.0,0.0,"[[6, 1], [0, 5]]",5
6,0.9166666666666666,0.0,0.916083916083916,0.0,12.0,0.0,0.9428571428571428,1.1102230246251565e-16,"[[6, 1], [0, 5]]",5
7,0.9166666666666666,0.0,0.916083916083916,0.0,12.0,0.0,1.0,0.0,"[[6, 1], [0, 5]]",5
8,1.0,0.0,1.0,0.0,12.0,0.0,1.0,0.0,"[[7, 0], [0, 5]]",5
9,0.9166666666666666,0.0,0.916083916083916,0.0,12.0,0.0,1.0,0.0,"[[6, 1], [0, 5]]",5
10,0.9166666666666666,0.0,0.916083916083916,0.0,12.0,0.0,0.9714285714285715,0.0,"[[6, 1], [0, 5]]",5
11,0.75,0.0,0.7333333333333334,0.0,12.0,0.0,0.9428571428571428,1.1102230246251565e-16,"[[6, 1], [2, 3]]",5
12,0.75,0.0,0.6974789915966386,0.0,12.0,0.0,0.9142857142857143,0.0,"[[7, 0], [3, 2]]",5
13,0.75,0.0,0.7333333333333334,0.0,12.0,0.0,0.9428571428571428,1.1102230246251565e-16,"[[6, 1], [2, 3]]",5
14,0.8333333333333334,0.0,0.8285714285714285,0.0,12.0,0.0,0.9428571428571428,1.1102230246251565e-16,"[[6, 1], [1, 4]]",5
15,0.8333333333333334,0.0,0.8285714285714285,0.0,12.0,0.0,0.9428571428571428,1.1102230246251565e-16,"[[6, 1], [1, 4]]",5
16,0.9166666666666666,0.0,0.916083916083916,0.0,12.0,0.0,0.8857142857142858,0.0,"[[6, 1], [0, 5]]",5
17,0.9166666666666666,0.0,0.916083916083916,0.0,12.0,0.0,0.8857142857142858,0.0,"[[6, 1], [0, 5]]",5
18,0.8333333333333334,0.0,0.8285714285714285,0.0,12.0,0.0,0.8857142857142858,0.0,"[[6, 1], [1, 4]]",5
19,0.9166666666666666,0.0,0.916083916083916,0.0,12.0,0.0,0.9714285714285715,0.0,"[[6, 1], [0, 5]]",5
20,0.9166666666666666,0.0,0.916083916083916,0.0,12.0,0.0,0.9428571428571428,1.1102230246251565e-16,"[[6, 1], [0, 5]]",5
21,0.8333333333333334,0.0,0.8285714285714285,0.0,12.0,0.0,0.9428571428571428,1.1102230246251565e-16,"[[6, 1], [1, 4]]",5
22,0.8333333333333334,0.0,0.8285714285714285,0.0,12.0,0.0,0.9142857142857144,0.0,"[[6, 1], [1, 4]]",5
23,0.8333333333333334,0.0,0.8285714285714285,0.0,12.0,0.0,0.9142857142857144,0.0,"[[6, 1], [1, 4]]",5
24,0.8333333333333334,0.0,0.8285714285714285,0.0,12.0,0.0,0.9428571428571428,1.1102230246251565e-16,"[[6, 1], [1, 4]]",5
25,0.9166666666666666,0.0,0.916083916083916,0.0,12.0,0.0,0.9428571428571428,1.1102230246251565e-16,"[[6, 1], [0, 5]]",5
26,0.9166666666666666,0.0,0.916083916083916,0.0,12.0,0.0,0.9714285714285715,0.0,"[[6, 1], [0, 5]]",5
27,0.9166666666666666,0.0,0.916083916083916,0.0,12.0,0.0,0.9714285714285715,0.0,"[[6, 1], [0, 5]]",5
28,0.9166666666666666,0.0,0.916083916083916,0.0,12.0,0.0,1.0,0.0,"[[6, 1], [0, 5]]",5
29,0.9166666666666666,0.0,0.916083916083916,0.0,12.0,0.0,1.0,0.0,"[[6, 1], [0, 5]]",5
30,0.9166666666666666,0.0,0.916083916083916,0.0,12.0,0.0,1.0,0.0,"[[6, 1], [0, 5]]",5
31,0.9166666666666666,0.0,0.916083916083916,0.0,12.0,0.0,0.9142857142857144,0.0,"[[6, 1], [0, 5]]",5
32,0.9166666666666666,0.0,0.916083916083916,0.0,12.0,0.0,0.8857142857142858,0.0,"[[6, 1], [0, 5]]",5
33,0.9166666666666666,0.0,0.916083916083916,0.0,12.0,0.0,0.8571428571428573,1.1102230246251565e-16,"[[6, 1], [0, 5]]",5
34,0.9166666666666666,0.0,0.916083916083916,0.0,12.0,0.0,0.8571428571428573,1.1102230246251565e-16,"[[6, 1], [0, 5]]",5
35,0.9166666666666666,0.0,0.916083916083916,0.0,12.0,0.0,0.8571428571428573,1.1102230246251565e-16,"[[6, 1], [0, 5]]",5
